-2.440764 	 -38.052068500000004
-1.9445259999999998 	 -38.863566500000005
-2.5144625 	 -39.6478755
-0.8846095 	 -32.4349025
-0.3636755 	 -33.246907
-0.8581195 	 -34.064336499999996
-1.404128 	 -34.8764215
-0.8710295 	 -35.6878265
-1.360553 	 -36.428293499999995
-0.8706225000000001 	 -37.243807000000004
-1.367695 	 -38.079693
-0.9044329999999999 	 -38.842518999999996
-1.474437 	 -39.5899035
0.17761749999999998 	 -32.436229499999996
0.7067304999999999 	 -33.1969895
0.187465 	 -34.015238499999995
-0.39161 	 -34.814669
0.19792400000000002 	 -35.6752865
-0.30661 	 -36.4335655
0.17766099999999999 	 -37.235569
-0.3261885 	 -38.025542
0.10240099999999999 	 -38.843332
-0.4710775 	 -39.63297
1.2376385 	 -32.350834500000005
1.7689495000000002 	 -33.201122999999995
1.2790439999999998 	 -33.971924
0.709451 	 -34.8078355
1.234923 	 -35.634376
0.7731439999999999 	 -36.4355925
1.2427675 	 -37.277308
0.6471395 	 -38.018207
1.098948 	 -38.895202499999996
0.5151435 	 -39.6629475
2.288909 	 -32.339432
2.7756350000000003 	 -33.27893
2.316374 	 -34.028513000000004
1.789804 	 -34.869317
2.3085335 	 -35.652508999999995
1.817068 	 -36.438995500000004
2.257395 	 -37.217496499999996
1.673948 	 -38.092104
2.144872 	 -38.928880500000005
1.618663 	 -39.6454495
3.2727269999999997 	 -32.415976
3.8051075 	 -33.313329499999995
3.2690099999999997 	 -34.093729499999995
2.8266815 	 -34.8781155
3.354877 	 -35.663479499999994
2.8153875 	 -36.4657155
3.308058 	 -37.1856005
2.722042 	 -38.0801805
3.2196534999999997 	 -38.8871015
2.7400515 	 -39.7147355
4.2653265 	 -32.4408175
4.803592 	 -33.2996335
4.2226254999999995 	 -34.076725499999995
3.8539185 	 -34.8578445
4.3456915 	 -35.682861
3.8375190000000003 	 -36.478676
4.3311485 	 -37.259735
3.7970240000000004 	 -38.052335
4.306626 	 -38.8891905
3.7778085 	 -39.754978
5.303385499999999 	 -32.418698000000006
5.780934 	 -33.240045499999994
5.246779 	 -34.0534615
4.8219145 	 -34.815134
5.3460645 	 -35.6401925
4.909784500000001 	 -36.47356
5.3338635 	 -37.312797
4.8638715 	 -38.051185000000004
5.318664 	 -38.888017000000005
4.805344 	 -39.744669
6.3413070000000005 	 -32.3671225
6.8313105 	 -33.17331849999999
6.309016 	 -34.0396085
5.819268 	 -34.768912
6.344249 	 -35.6184605
5.9269870000000004 	 -36.4639735
6.3485505 	 -37.3157015
5.859883 	 -38.0862745
6.3227435 	 -38.8799505
5.860664 	 -39.712659
7.3869445 	 -32.372556
7.9200669999999995 	 -33.202112
7.3342645 	 -34.0161905
6.829506 	 -34.841564
7.3580755 	 -35.666294
6.873002 	 -36.513934000000006
7.3655145 	 -37.2592455
6.8447265 	 -38.105039000000005
7.387207999999999 	 -38.879284999999996
6.8668055 	 -39.686105
8.419865999999999 	 -32.43079
8.9785495 	 -33.266346999999996
8.3887785 	 -34.0185695
7.8362585 	 -34.857350499999995
8.379062999999999 	 -35.664933000000005
7.9033435 	 -36.5414885
8.4243025 	 -37.303900999999996
7.904814 	 -38.105571499999996
8.42843 	 -38.876684499999996
7.8958185 	 -39.6693355
9.405052 	 -32.408174
9.9628805 	 -33.22114
9.492133500000001 	 -34.045545000000004
8.888071 	 -34.798232
9.3923715 	 -35.6658945
8.917781 	 -36.507104
9.436076 	 -37.3243325
8.9466815 	 -38.097759999999994
9.445750499999999 	 -38.876200499999996
8.9498775 	 -39.679428
10.3741445 	 -32.3886345
10.9799045 	 -33.174555999999995
10.5332935 	 -34.0464325
9.946652499999999 	 -34.8440305
10.435869 	 -35.651903000000004
9.925870499999998 	 -36.503395
10.4617855 	 -37.265315
9.944313000000001 	 -38.049460499999995
10.485008 	 -38.869547499999996
9.9382545 	 -39.712134500000005
11.4171875 	 -32.4042345
12.009458 	 -33.211856499999996
11.526001 	 -34.038019500000004
10.986546 	 -34.880839
11.4706195 	 -35.6210325
10.954684 	 -36.4621355
11.503745 	 -37.2594515
10.975202 	 -38.0432785
11.5374005 	 -38.8664925
10.94637 	 -39.690633000000005
12.5086815 	 -32.4407525
12.988268000000001 	 -33.2479085
12.549693000000001 	 -34.082171
12.0106195 	 -34.8598135
12.5008225 	 -35.6199955
11.9861375 	 -36.431782999999996
12.5154335 	 -37.2454275
12.01559 	 -38.0414765
12.529559 	 -38.857263
11.9874575 	 -39.673449000000005
13.543283500000001 	 -32.451685
13.9945315 	 -33.234574
13.5650905 	 -34.0995575
13.022017 	 -34.858447
13.515791 	 -35.6262515
13.0058095 	 -36.462898499999994
13.531143499999999 	 -37.223673
13.040140000000001 	 -38.0327615
13.5434065 	 -38.835243500000004
12.990676 	 -39.6903165
14.565687 	 -32.42572
15.02926 	 -33.184404
14.5719365 	 -34.05301
14.059834500000001 	 -34.8467715
14.546838000000001 	 -35.635281
14.0297805 	 -36.4605365
14.568238000000001 	 -37.23808
14.0236745 	 -38.084409
14.590649500000001 	 -38.904926
14.032302000000001 	 -39.726085499999996
